id,latitude,longitude,thumb_original_url,country,sequence,captured_at,lon_bin,lat_bin,cell,land_cover,road_index,drive_side,climate,soil,dist_sea,region,sub-region,city,unique_city,unique_sub-region,unique_region,unique_country,quadtree_10_1000,creator_username,creator_id
730971337836961,8.0254079559634,100.29319137382,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An-M1epZKQ2OFezm9OS9IiTSvWv1Rw06n7-0q-aTkvqJSP5mZFCfqA7WxfleBcom1hUk2zNtVYNyXjQAM_CBhF0hgw6Yqj_G8Yc7ZBDBNb3OrnXnYeUnRsGN1f8mKF72aX5PuGoikNvp0Fw3pBd2tQ?ccb=10-5&oh=00_AfB_LVnNeNpxD7nU-nNpzF8X7w3HA6vUado6EjPh_Z7CBA&oe=650F40A4&_nc_sid=201bca,TH,X-YkouwSHuDOi_6t3p0sYA,1522848986000,77,46,"(77, 46)",2,4.260851383,1,2,12,0.0425380270703347,Nakhon Si Thammarat,,Hua Sai,Hua Sai_NaN_Nakhon Si Thammarat_TH,,Nakhon Si Thammarat_TH,TH,1821,mishari,102957688610227.0
403495788221769,19.413722777777785,96.26882611111112,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An_knCAO7K9gYivuam6hbf7gy1-mCcy85KjWCArg3f6k2oH_4LJNBMO1UyEWdU21A0r4mjXdCUCOER7JDFDlabZ2rLQKVfLJxYPx3S6K8_-IJZOF-m1qjXEFWhG3CJGikmI4dB_QcSzVCgoAoaFDmQ?ccb=10-5&oh=00_AfBlz782SEyWamhd-VXQI-fL9bf7v-lxkKJ5WFY-5ZxXPQ&oe=650F6A1E&_nc_sid=201bca,MM,KzsydHBWaJtPwn7Mb4GVQ5,1629568233080,76,55,"(76, 55)",2,,0,3,9,0.1165006938433949,Mandalay,,Pyinmana,Pyinmana_NaN_Mandalay_MM,,Mandalay_MM,MM,7559,roadroid,111336221091714.0
535877271620166,-23.74984888796973,133.85586093616143,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An8wLDVy4hTcQVKCrJx6C2Px7lXWffmVRNG671tChSc8Ql4OImL4iEhVkPkHI15CpmO_LUjlsHUYs1TK5W7_g6LLyKspMQGEGPu9_FRVqkgQcKefKYFwq24d1D4D2lVoIlCxpp9SCqb6XL4UAnI_KAE?ccb=10-5&oh=00_AfAg-36XOY2xy29VQ8ydDDW6vO0cBXcCweNN4WAgpqxcNQ&oe=650F7FF2&_nc_sid=201bca,AU,TrPBx8nzKQgGhS6wXbtoNW,1658283093587,86,23,"(86, 23)",8,4.8137784,1,4,13,0.9999950384795314,Northern Territory,Alice Springs,Alice Springs,Alice Springs_Alice Springs_Northern Territory_AU,Alice Springs_Northern Territory_AU,Northern Territory_AU,AU,1095,KarlDamon,103092102480096.0
326979778766354,-18.427503490631,48.263329948898,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An-vyfd7OhY-TmXz-NkV3CCJMoBapyLLkHvtE-8Y1QdK6qJw5iMZEGEm0079sLAZLxaU5xKdi4ucEDGXANzN95c6thhkELfdUiKtH9ThRMaSTG6frOyVybyxvt329ddYovdBQTEZNgKIefGIXq7_tA?ccb=10-5&oh=00_AfAcE2hJKM10LIbdaRdoIuFMOfhzj0pHe3xThgzH4iyU2g&oe=650F7208&_nc_sid=201bca,MG,91ss1tx19vb4j6isb70d2u,1599546533875,62,27,"(62, 27)",4,2.167167187,0,11,10,0.8452042868051375,Analamanga,,Anjozorobe,Anjozorobe_NaN_Analamanga_MG,,Analamanga_MG,MG,1502,adsrn44,100972232151599.0
526721468334505,-26.46250933808,-52.211446134437,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An89zSA3avV70Ci9GC0mUM2cjyNEajiJPNAhsq1KedW-5WPKoUT0xCg-3IzvMtleHnvEPUK27Mp9K2uKfvqA4R_5kroyzXMloM2R0Uz2FPcaQqmYoJZm9didh0TSxxOLHPNjBw8DjWywV6erzjJ9Aik?ccb=10-5&oh=00_AfCPyuTOUM2mwyAEl74D0mE92LucKTjGlazuM7t7QSkX0w&oe=650F60F7&_nc_sid=201bca,BR,lcsjaxm807pyv176bzajdo,1581775542141,34,21,"(34, 21)",4,3.115480423,0,15,1,0.9952032202993228,Parana,Palmas,Palmas,Palmas_Palmas_Parana_BR,Palmas_Parana_BR,Parana_BR,BR,183,diegokrein,100648718850146.0
1972378762918331,50.338156754903,-113.76056814255,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An8m1OGcZbHn3H96qw650inGa-WoNH9Eflp5t6E_WNti_qLvdXubFNnr8KD9_16mYVBccIXCm2ZziBUA_Fcz0N75OjQA_r0wVaShOidqiUHP3Jm43vkLYbzu5EGsdlfXzllwsq9E81TlSybw09zPug?ccb=10-5&oh=00_AfAZ4sdrHQYQ92eNariHAVnuzGDnDr5eoZbrikS_Y6kvnA&oe=650F3941&_nc_sid=201bca,CA,8tz4gwst0pi9f2l49adz4w,1531430552650,17,78,"(17, 78)",2,5.379202843,0,26,9,0.9999987498655124,Alberta,,Nanton,Nanton_NaN_Alberta_CA,,Alberta_CA,CA,5247,lvl5,104408981801642.0
257416709493753,67.77475031348,32.796929028644,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An8ZKxNxxkfVMxSI-dQd7ObG7TPEOfHZBNCiVx1OCvi6yOIum-OnD_GD0iLSXn1Bwi7moHFuo8NJI3gHcWGWpFFPTeSvDirFfXonTYDd8Z1n-SSdQD7bnBM2uR5iRHUMkRyF1ZsRAYFjJ6t14ejynV0?ccb=10-5&oh=00_AfD-_6B1Y8ZdDO3RrSVxNvipRYjBfu5BRdR5w05o4-ctwg&oe=650F2CA4&_nc_sid=201bca,RU,gqipn8ymolyefl3t100g9w,1530223636000,58,90,"(58, 90)",6,2.896594048,0,27,3,0.4450863919956355,Murmansk,,Monchegorsk,Monchegorsk_NaN_Murmansk_RU,,Murmansk_RU,RU,11358,brano,109391991290589.0
1129093030906956,53.588030866295,41.758095729521,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An9Bqm0IMPayziiWSTTBSw59i3GpZcBbltRU_q86Wb9ne_IXE6gDKo8UV2oBJFi5RP2QnVpnaCNI1MCHVzr1gPwDXPBaQbjqGLgQWEND32jAKJ--5J0Orcfvwr6WyADKJg0e6YR9QFvg3ySQFDte6hs?ccb=10-5&oh=00_AfDDjNwZ3B8fk66O3U2mNFQM85FN_QQpP6iQfxLwgUACRw&oe=650F0739&_nc_sid=201bca,RU,haoCp4Aqjh4YqcNUtziBmw,1434281868698,60,80,"(60, 80)",2,2.896594048,0,26,9,0.9999967419721848,Tambov,,Morshansk,Morshansk_NaN_Tambov_RU,,Tambov_RU,RU,10062,kirikset,110491341177357.0
605368960799268,-13.236073343328442,27.391419914642004,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An-zzg6_MX5aB5bunJUT0KNpMAQRmzrG3hVu5A0jCueAM_S5fsmZGrmMHpwzEZK9eJsRcAcuFsMG2msaOpALHJn_aD0HaFXSmul6S4EvUupybhTIZ6Ay1F290kCL6nRKF2WNInGBg0btVC83mACMGQ?ccb=10-5&oh=00_AfBBLgVDGc59Uu0JUpIviX0-hOvXT40704fTBSzIGjzu4A&oe=650F5FD7&_nc_sid=201bca,ZM,nrtc25a0lSOxMy3WU7eKof,1634372837398,56,30,"(56, 30)",4,3.632634878,1,11,10,0.9999999997022812,Copperbelt,,Kalulushi,Kalulushi_NaN_Copperbelt_ZM,,Copperbelt_ZM,ZM,1448,mandawa,104609351780931.0
330884601801709,26.190062249936,87.89403547769,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An-pkXHSKG1K-hkhco6e-2wGVHQ8YBH_zOtcJk9xFXHGhYFNnnS3-Br6naA1ATkeNz_mCFAxYbdNskqlyA11jBLoWxsPf44KbALrR5MYf12nh1XiN15-oz__PyBFs-NrDAeTYjuF4XS2HHDuEXKfrw?ccb=10-5&oh=00_AfCcnCJKweJ0pQilHHALVVCbhhE2KgrZN_W1F5Dkc5gqLQ&oe=650F54E6&_nc_sid=201bca,IN,vf9izopdt3xf8ebdw3jlhi,1592392701343,73,60,"(73, 60)",2,4.311433792,1,11,12,0.3345962247535076,Bihar,Kishanganj,Bahadurganj,Bahadurganj_Kishanganj_Bihar_IN,Kishanganj_Bihar_IN,Bihar_IN,IN,6305,tariquehasan17,101523322095146.0
1239148376535134,20.78023501898,96.967931787315,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An_xc3pyYBKI1kYxaEZvbb2I3b7K7fWpSPX1HbH2wabYKKpAVq0u3SMpa5ynmaCTN1Ttxp0KL2OSroweYkZhss6DOpgNrvxVCd4MXGRe1D7VknQ8CIuEzOHzkE_arPY6l7mqPRomi0MN6zPUCW_mOQ?ccb=10-5&oh=00_AfDLwf4Rl7dy3F7VfSNkJIRkQc_xMxzt3kCxnMlV0Kck3A&oe=650F0E1A&_nc_sid=201bca,MM,FKL53KmeYiP8JUX8PtfwFg,1512914519000,76,56,"(76, 56)",2,,0,11,10,0.4120856581292937,Shan,,Taunggyi,Taunggyi_NaN_Shan_MM,,Shan_MM,MM,7632,thohi,105602321678702.0
307568887492143,61.191521299739,24.407584060701,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An-0K6PwPTtNf_gtjetASZ_0dzYnTGoyoAzBZpYKHHOAn704x7UATvJ7xjNe8xKH8j_SCb0gWqc4F3l0lbzSEjt4X-xzPYgB9PUfZwQd-MkYLV_D49ZgXEqLhYekpUk0V2PmTCztCYzucPrkRAfrvQ?ccb=10-5&oh=00_AfDBFIXBY59jvsGrjGdgDu4WicKNlQaGaoB_jEVRA6iwwA&oe=650F5D82&_nc_sid=201bca,FI,rfbvmll7ple9lf7fi1pfwc,1560683640791,56,86,"(56, 86)",4,5.422831059,0,27,12,0.7332324650256364,Haeme,Haemeenlinna,Parola,Parola_Haemeenlinna_Haeme_FI,Haemeenlinna_Haeme_FI,Haeme_FI,FI,10935,houtari,105042045069087.0
2829208060666576,-18.224851527474,-43.590167433483,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An-D_3lyXREyoUu9HhPlhA1wYJbgtRFeu5hr_Pv92Q-mIiJqmoMZCqZb2eVxxN7wEszN5obt5u3foKoo-aQ9MQq9XWSZQ7MS9S52knayUdvUjB2zIxYNk_BrpyRmv799BugeqhigpANTNH1eNLJang?ccb=10-5&oh=00_AfAQAxQzhvbNj3FBg3lDBdfjoqh9n5GIvVYwkwLCmWj7QQ&oe=650F6E47&_nc_sid=201bca,BR,5y1in4yq4a2174qovvy7tb,1563631173467,37,27,"(37, 27)",5,3.115480423,0,12,11,0.9990329990437904,Minas Gerais,Diamantina,Diamantina,Diamantina_Diamantina_Minas Gerais_BR,Diamantina_Minas Gerais_BR,Minas Gerais_BR,BR,450,frankst,100871025495352.0
805911193374048,-24.101489077999,151.41947821925,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An8iMM0B4C5x3FDUT6L-DH8UjLWcDFR8kR2T7ift16uM244XOUMunEWVNxSxQ1NsSg7FaqRWKWN0myUmR9CptSjkOtz4qu4BRfULKsrPy6f-XSl1EqrRYQ4Na3LLuRjEssWJGBBlp-Ah3mcbLPJQyQ?ccb=10-5&oh=00_AfArRwGLiuOrx-46Mwd7Z6YFWGSO6pBWvtxC0i1eq7QsjA&oe=650F378A&_nc_sid=201bca,AU,KFKZePsSQcaYqE9ci1Xnwg,1541376912592,91,22,"(91, 22)",8,4.8137784,1,14,3,0.108861183514695,Queensland,Gladstone,Toolooa,Toolooa_Gladstone_Queensland_AU,Gladstone_Queensland_AU,Queensland_AU,AU,1429,radnaj,102551058651471.0
296947328774038,-14.459920509496,-42.708755062238,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An-fnl8AaTL6M4dVbe3zHhAUpBJmlBWAiLMEBMHNSsMZGx7YFDyU3fM0Qp5WBRRAGQDt5Zs4HfLJMhx4VSORL3s9-fuiB93FNRXVTOlle_dqctGuIFQWm1Hw0WUHNAUST6ChNEMGCnpfAxbyNXOK7w?ccb=10-5&oh=00_AfBzWLCoPiMyKfG4phn_OTEVCM5E3S6YYQqSqu6zKJLy6w&oe=650F0B37&_nc_sid=201bca,BR,u1rydkwjrznjjcedstoa45,1454520647000,37,29,"(37, 29)",2,3.115480423,0,3,11,0.9998853030839956,Bahia,Guanambi,Guanambi,Guanambi_Guanambi_Bahia_BR,Guanambi_Bahia_BR,Bahia_BR,BR,538,projevias,102316268680032.0
370823917690450,45.929411491657,-114.11739333143,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An9rFPdviQIup_0ieulCffCX90QEgviXa0uSCPFClX25iyS3L5lWRGaYRIIZS7Al_gFacy7IB-PtdP8g56um8rGRYJ5hFIUvvRdNK-vCfzECtz6SMD_JNerTAfBvXyP2XSeyCi5infca6FrH2Ghr5y4?ccb=10-5&oh=00_AfCNBXfaXFXpnwFwA9Q6veU4OUanqjyhxvpZQXIkzJ6NGg&oe=650F37FB&_nc_sid=201bca,US,dyio_1ZObdGqu-okKIZpBg,1522547093000,17,74,"(17, 74)",8,5.733500481,0,7,9,0.999997936211968,Montana,Ravalli County,Hamilton,Hamilton_Ravalli County_Montana_US,Ravalli County_Montana_US,Montana_US,US,5183,chrisbeddow,105867468318294.0
799283377629962,46.66808693471,26.902379103009,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An9OlIveIaXaWYxchz646NRUYW1Ys5WXNydgWPrBC9y-0V3DUwrAQGvrMun88HNlnEQvjHEo2TnLuceazExCORyfqNzYOHKlKZnxfu5SsIjc85Y90eKViJT3l8gnNkmneU2H9wE-l0Dba7CpAboD_w?ccb=10-5&oh=00_AfAMx-yfUec98yJgUZf3X2YbdAeYjy10oSnvoplADJ0Oqw&oe=650F3488&_nc_sid=201bca,RO,wke3b-zxmoX4N_QisO0ZjA,1513771921000,56,75,"(56, 75)",2,2.698223829,0,26,9,0.9850266009779874,Bacau,Comuna Itesti,Itesti,Itesti_Comuna Itesti_Bacau_RO,Comuna Itesti_Bacau_RO,Bacau_RO,RO,9906,tavi,100262738890042.0
738715930721918,-23.749984502797084,133.76202984857227,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An-pCZ1kcCst5iYK8hUJGkWXQj4xc3cdpF_-yEq3jlZiDP4Z9XBuUmWV4Z12UtsA2pZ1Jucj0PnHeiiFA-9jmWsJeeYjkUaJh2XOenhkBrJOH3ye6OqXuu-Esfuweg7qsKjU3q60Ni0g036NnmXx7rs?ccb=10-5&oh=00_AfD-jS40HtZTQmaDECi1Ct-REnFn0nFoMT8MXHTjhQTKeg&oe=650F678D&_nc_sid=201bca,AU,wh4cjairVvCZXA3f2TxQOR,1658354785537,86,23,"(86, 23)",1,4.8137784,1,4,13,0.9999948695636072,Northern Territory,Alice Springs,Alice Springs,Alice Springs_Alice Springs_Northern Territory_AU,Alice Springs_Northern Territory_AU,Northern Territory_AU,AU,1095,KarlDamon,103092102480096.0
268616274949462,43.073581994732,141.10560300888,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An8o4iQvElptT4i_5bIgG1V2dtoTZxMKFRB-GpUEuhjPjQfILCRFkMkQ9Vo1Ji1nli4htfseUWG2lhRB2CeS_jC3X3Hm6ZpHlYmQZ8rZEi5FXd8CssasCxbumyl7aiGkV7q0ucrRIs1fnod19PkM7Q?ccb=10-5&oh=00_AfAXtaJTyXv4fPWEJeQh1aSEtp7S7IQp88tXMUKZ_HZWWA&oe=650F3806&_nc_sid=201bca,JP,DyamypCu2XCx4i9Wc-pCGw,1529689582000,88,72,"(88, 72)",4,6.107478142,1,26,9,0.1157718206449358,Hokkaido,,Otaru,Otaru_NaN_Hokkaido_JP,,Hokkaido_JP,JP,8191,caesium,104813995091971.0
3878246132270182,47.47018924501,17.077135278243,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An-_WXefKor-A96C7ghSLKcMbVjptRbcBow1AqCADWOLomlmd40TCMkqQ-XRvrMdA3pEYoUZUKBVluEsk6sQAIUotGqb9_PMyxHuqKP7aLyeds_35WDuO_OlehvvdQ-bHB9kI14S65k59MrO9jF_qw?ccb=10-5&oh=00_AfBlEWCmdwsu0SRUteLUZf_t220cOLcNNkuZcLacs7i_bA&oe=650EEC7A&_nc_sid=201bca,HU,lyswxac677v7ntj6smrlas,1439643406019,54,75,"(54, 75)",2,4.145101547,0,26,9,0.9957001958335184,Gyor-Moson-Sopron,,Beled,Beled_NaN_Gyor-Moson-Sopron_HU,,Gyor-Moson-Sopron_HU,HU,8870,kolesajr,101769978731433.0
602711660920274,25.96182395240848,-97.40561219872664,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An_pZf4d4QFTS0M12O0RgTACusFNmrhQ5IAWisgbXhpXNMfH0EsZNYXifNyqj25NEk173LCV9KUxtsE0jmyzImXxis-sN9j7410JL9CeM91ADl-d3ayXHnWhth7FNUub7S0IS34Dm7-umCNG_n3XZQ?ccb=10-5&oh=00_AfAAgxZTcfa0TQOidSnHxYcixweQw-tq4AnIYAAwtwJmBA&oe=650F754B&_nc_sid=201bca,US,EfHnUwvX6PpcesKISOFqyo,1633791605192,22,59,"(22, 59)",1,5.733500481,0,6,9,0.2211249779669416,Texas,Cameron County,Cameron Park,Cameron Park_Cameron County_Texas_US,Cameron County_Texas_US,Texas_US,US,2017,dangetz,100546905594304.0
1345900655786024,-8.6581412901681,120.33050343677,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An_HKA8XhPf289krkVkQN_d345i3JydPi4FubGDCFOC8TaM6KswhDy97lr2uFPkPEGF38EArcYMjBLa9xl6qMmRLh5Hda6JDkK02qZ0efeyZKSnTXMPPkA_rNg93qIAjXhw2DDodkXARTFeNgt3mpg?ccb=10-5&oh=00_AfAM76ON9nEIPAKdBJ6rTTJHSJGF6eS-AZ0wy-EJGdaFeQ&oe=650F3B73&_nc_sid=201bca,ID,m3ggfr40ldw6wzpsfl9ohc,1576287252903,82,34,"(82, 34)",4,4.10051918,1,1,9,0.150261181471242,East Nusa Tenggara,,Pora,Pora_NaN_East Nusa Tenggara_ID,,East Nusa Tenggara_ID,ID,1739,coreagc,101459108767945.0
750082422349039,2.6217031575309,-76.36275779032,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An9YDUFTeZ816YATssaYhHUfu5hBJOUqW3O87-pAIrBw7LjTdbL7TgmMxdw28kdEN74YVj5ApZzbXbj0WhxsHVxLBbpMYzBRhDRR7GqGeTqBogb8NLSc-RfW3WeojfMCJPn06CsLzxh5uStP6RETeH4?ccb=10-5&oh=00_AfBE9oSAfHfjdFMCxXclANCDjZyikN_3tcdwAvjPGSLwmA&oe=650F225E&_nc_sid=201bca,CO,YcMPWWivdWZmuL8wJ7T0Mw,1471191202593,27,42,"(27, 42)",4,3.020053625,0,15,11,0.8866847744100445,Cauca,,Silvia,Silvia_NaN_Cauca_CO,,Cauca_CO,CO,630,augusto_ibarra,101841082061397.0
4047952778599216,-29.125707517425,16.848314336961,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An-jOovKfXiyzVN-2ZpN1P3DSt8N3kJFt0qreGkGVwp2MLx_qWvvoqHu1pkpVNoJMk3xqCoSbcEDpSkN2EW8rhUTjecOPW0FCatOhpNl3PvNkCwUZSA6FUDvys6wSeqP0qUJ747_rykxQhvP7vfnZMg?ccb=10-5&oh=00_AfBy_qFtaSyEJqTkLLSD_3ubmHZEH8jmDoJVsDXpJCq23A&oe=650F3F59&_nc_sid=201bca,ZA,YmhBWnJhkJ3U7_HFfiSBWQ,1555673531000,53,19,"(53, 19)",5,4.415966511,1,5,12,0.0466084069115148,Northern Cape,Namakwa District Municipality,Port Nolloth,Port Nolloth_Namakwa District Municipality_Northern Cape_ZA,Namakwa District Municipality_Northern Cape_ZA,Northern Cape_ZA,ZA,842,bergie,103061258604402.0
504914810693708,44.810646653876,-92.563396134369,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An9pgDLDka1t0FPMRvYw2ZLAJlfpVGKBcizRvMsKN93EhCfqP0woLaO5taOoMdy_CDyZ8Z9hxwrqXodpbcAJu4J2m5dvs4ms8W7cJvugttTUc7VJe892lg6yzN9YvpoxrT6-fHYXHjIH57A1ED6VKA?ccb=10-5&oh=00_AfBZ429KA6c4fFlgKN2PNlR_YGVbDQ2sRP4JAP6Q2oMZ0Q&oe=650F09A6&_nc_sid=201bca,US,izf7n1qcktp7i6o1tjch7y,1429808170876,23,73,"(23, 73)",2,5.733500481,0,25,9,0.9999999997756632,Wisconsin,Pierce County,River Falls,River Falls_Pierce County_Wisconsin_US,Pierce County_Wisconsin_US,Wisconsin_US,US,3187,allen,103216498583817.0
491657091876780,62.234511213294,7.1502759611648,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An_ztlBz8_dNgMunqulImJy9xvzFg7KkNQ71ZSGT7Xot9RjnZt5w3BZJWS3WZEyXLFL1hG5lCFARQtP_LRO58K2sIodSiPueyfmLSb1aa3cKxX3Z4oD2MtSzWHUM6dvxZQ-GbK_zVapeXe7JQgdv9ZI?ccb=10-5&oh=00_AfACNtJsaBcpijWSGAAECj1K3pHrxQ4Zp78ohGcZY-slWQ&oe=650F0F67&_nc_sid=201bca,NO,2iP_TQ-ZNyXk5VZ1KywYmA,1475493318794,51,86,"(51, 86)",4,4.262337685,0,27,11,0.3020619613681324,More og Romsdal,Norddal,Valldal,Valldal_Norddal_More og Romsdal_NO,Norddal_More og Romsdal_NO,More og Romsdal_NO,NO,11190,derzornigemarkus,109634897931831.0
1864470083703231,52.400731186332,30.8964102036,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An8BU22zw9m5uEF_yL_IAiQ4UakjzY7kv0xetXUZF0kB4zVG-AQHE1CzHIwRl7Zoz3nxIA68G6gRSUeP3QnyIXKiz1X7-OrkqCujhG0HC4ku5vgaAKuHXDzAol1gWYsjnyNfwKHyItMncqYzODTthA?ccb=10-5&oh=00_AfDwouTa9aiMcnz4N4UvdXVIweblu7R3rjRwDjoZRo_bpA&oe=650F39E9&_nc_sid=201bca,BY,yj3pdbhf2qsgohy9j2eror,1539839222141,57,79,"(57, 79)",4,,0,26,12,0.9999496426470926,Gomel,,Gomel,Gomel_NaN_Gomel_BY,,Gomel_BY,BY,10015,spex_marina,105051888401198.0
507837920252319,56.182495536921,14.090152927286,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An-u1T5O00uw-CiSTeptqGcqOuJpmujYj9A3SOTWZrFx2-R0Cbq-rHElZRLNkj3pB2pURh_I1DzOWDW_9rbTE4qllVO8ZlHMdFGmaoVEH7REcbJ3tua3GAQYsmhoP6Pt9oT96GAUIa8Q946VgO73bA?ccb=10-5&oh=00_AfCjL8JbJ1mfgb5VoS6w8CKHmUOUOxYaveLa1E3vUFWZHA&oe=650F0CF1&_nc_sid=201bca,SE,QfiWZY06VTzVFdaG0-QCtA,1440688896000,53,82,"(53, 82)",2,5.48136282,0,26,9,0.2866138648751062,Skane,Ostra Goinge Kommun,Knislinge,Knislinge_Ostra Goinge Kommun_Skane_SE,Ostra Goinge Kommun_Skane_SE,Skane_SE,SE,10306,harry,103405115231438.0
1934006823419487,-34.603845989901,172.946662088,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An_ct6jGqbasF_wY9I9gTR7Dm4Y4MsWo8vXszeFrazrM8EebFy_ucgMXEo18dVhf8-upAdjCUMlihl_xHC_738nuICKdbeKdUOOiZH-tOS8o9RSnk8XuBu25qtYVrBYJFm5wFRW1fOgGbG0gIPQZDw?ccb=10-5&oh=00_AfAq04cwIbrpjyotOzH7gCe5EH_y93Y_MmP0L8ps2K8GsQ&oe=650F77B3&_nc_sid=201bca,NZ,6t96yy9yiddfpf3emyw2iw,1605829682896,97,15,"(97, 15)",4,4.661764145,1,15,12,0.0528217419430525,Northland,Far North District,Kaitaia,Kaitaia_Far North District_Northland_NZ,Far North District_Northland_NZ,Northland_NZ,NZ,1370,elphix,109403571291687.0
423379009898423,49.05824890000005,-106.50790209997224,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An9x2jRuHIyBNj02F_TmV1yR32fXYRFa37qh4AQB4NxTBaUCrVlI_cd_6avuSS7zgYY2IDPWPmRg0VfFoDC1DMWgcXMUTaegYobXUFklup9BvrCa3xetLBafl9KyquuP-xgMuBJxQ3ZG1AkGPsc_cw?ccb=10-5&oh=00_AfAP8kF15restwwm7zd-KvlN10Lh1lA98StjivzWi4OrAw&oe=650F7C2B&_nc_sid=201bca,CA,0ihpkTXaxjZJVI6DCmGR7K,1658220763832,19,77,"(19, 77)",2,5.379202843,0,7,9,0.999999999979026,Saskatchewan,,Assiniboia,Assiniboia_NaN_Saskatchewan_CA,,Saskatchewan_CA,CA,5283,rps333,103097205262536.0
1370763096621557,37.110828505228,-92.092732034014,https://scontent-cdg4-3.xx.fbcdn.net/m1/v/t6/An8fGIs6_T-m9qZ25iNKSOnJfhrSTpHAzCh7iFTAPDXKIEziTzga7F_yTpYoDk-LM4O7fEDPhAaaEWHrJmOiQnSs3x9JfgpKdBlIuYHymzr-fOD7voGHv5d8PVGyqv0BIZ0huYqMIwZWhe8mSxqwIw?ccb=10-5&oh=00_AfCUS9u7oYH7XJkQC2z4IL2ojRHREare5gX24hP8ckv1nA&oe=650F37F6&_nc_sid=201bca,US,03rw8z4guuh0p2yrcz1kem,1536699730609,23,68,"(23, 68)",2,5.733500481,0,25,10,0.9999995330538192,Missouri,Texas County,Cabool,Cabool_Texas County_Missouri_US,Texas County_Missouri_US,Missouri_US,US,2957,lvl5,104408981801642.0
404700711800402,33.40173432211962,10.5306398182016,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An-TIaFmLtOa-EudPsW1UZbWMCN4ZzIrU_cHGEAmXlXkEVqpjEu5GH3qOLP7kVAxi81CVyjxsxbVsMv5JpEszYUgO2AKxokHuil4y5OePzxScY7SWiqJzdibv7KSxS4MKidoCrlMqT-Q7x4tkyU0VA?ccb=10-5&oh=00_AfCxmnbWK2FMAwrii6kvGr77__eKahnk4h9VUVoP3HuiNQ&oe=650F8CC6&_nc_sid=201bca,TN,NrHm4wA0jVIipf1xd5oa8u,1662027750976,52,65,"(52, 65)",9,3.679591656,0,4,11,0.2148056259721504,Madanin,,Medenine,Medenine_NaN_Madanin_TN,,Madanin_TN,TN,6329,aksentini,100373675612731.0
566381158083841,-27.393365843098,-51.151360870511,https://scontent-cdg4-1.xx.fbcdn.net/m1/v/t6/An8zaYoQ-EYA8MnkrO-020i2Q0aU-Ey_6o2PObZwcGTpbp53zzYcMzE8jvSLuPRjLVMuP94_WaerhLPvP08z1mWUdw_4-vgowDEvsJ_zTZAFIWGDV9fghjJGFCr0z_N6l9ZP_6b61qGLGk9Ni83QOFk?ccb=10-5&oh=00_AfAcK3RQl-RSyL7JHVU1Ns4kKUpflsJoCUT69m8gFyGXEA&oe=650F6C85&_nc_sid=201bca,BR,iJs7mqNBTymHQ2rDVYy-Sw,1555495043596,34,20,"(34, 20)",4,3.115480423,0,15,1,0.9646058600024268,Santa Catarina,Campos Novos,Campos Novos,Campos Novos_Campos Novos_Santa Catarina_BR,Campos Novos_Santa Catarina_BR,Santa Catarina_BR,BR,173,thiagoboesing,106573421581108.0
